# Goxel 0.12.0
# One line per voxel
# X Y Z RRGGBB
-6 1 12 795f44
-5 1 12 795f44
-2 1 12 590000
-1 1 12 550000
-6 2 12 745b41
-5 2 12 745b41
-2 2 12 5b0000
-1 2 12 5d0000
-2 3 12 610000
-1 3 12 620000
-1 4 12 620000
-2 0 13 560000
-1 0 13 590000
-6 1 13 6c553d
-5 1 13 6c553d
-2 1 13 560000
-1 1 13 590000
-6 2 13 6c553d
-5 2 13 6c553d
-2 2 13 580000
-1 2 13 5d0000
-2 3 13 5e0000
-1 3 13 630000
-1 4 13 630000
-2 0 14 5d0000
-1 0 14 600000
-6 1 14 614d36
-5 1 14 644f38
-2 1 14 5d0000
-1 1 14 600000
-6 2 14 614d36
-5 2 14 644f38
-2 2 14 5b0000
-1 2 14 600000
-2 3 14 5e0000
-1 3 14 630000
-1 4 14 630000
-7 0 15 410000
-6 0 15 3e0000
-5 0 15 3e0000
-4 0 15 440000
-3 0 15 530000
-2 0 15 600000
-1 0 15 630000
-7 1 15 3f0000
-6 1 15 3c0000
-5 1 15 3e0000
-4 1 15 440000
-3 1 15 530000
-2 1 15 600000
-1 1 15 630000
-7 2 15 3f0000
-6 2 15 3f0000
-5 2 15 410000
-4 2 15 470000
-3 2 15 520000
-2 2 15 5e0000
-1 2 15 630000
-7 3 15 440000
-6 3 15 440000
-5 3 15 470000
-4 3 15 4b0000
-3 3 15 550000
-2 3 15 5e0000
-1 3 15 630000
-3 4 15 580000
-2 4 15 610000
-1 4 15 630000
0 -3 0 0097af
0 -2 0 0097af
3 -2 0 00879e
4 -2 0 00788b
5 -2 0 00788b
6 -2 0 00788b
7 -2 0 008fa6
0 -1 0 0097af
3 -1 0 008399
4 -1 0 007587
5 -1 0 007587
6 -1 0 00788b
7 -1 0 008fa6
0 -1 5 620000
1 -1 5 620000
2 -1 5 640000
3 -1 5 680000
4 -1 5 710000
5 -1 5 780000
0 -1 6 5c0000
1 -1 6 5c0000
2 -1 6 5c0000
3 -1 6 620000
4 -1 6 6d0000
0 -1 7 5c0000
1 -1 7 570000
2 -1 7 560000
3 -1 7 590000
4 -1 7 660000
0 -1 8 5e0000
1 -1 8 580000
2 -1 8 4f0000
3 -1 8 570000
4 -1 8 670000
0 -1 9 620000
1 -1 9 5d0000
2 -1 9 530000
3 -1 9 5b0000
4 -1 9 690000
0 -1 10 6a0000
1 -1 10 640000
2 -1 10 5c0000
3 -1 10 620000
4 -1 10 6d0000
0 -1 11 500000
1 -1 11 4a0000
2 -1 11 4a0000
3 -1 11 4d0000
4 -1 11 530000
0 -1 12 4f0000
1 -1 12 4d0000
2 -1 12 4d0000
3 -1 12 4d0000
4 -1 12 530000
0 -1 13 530000
1 -1 13 500000
2 -1 13 500000
3 -1 13 510000
4 -1 13 500000
0 -1 14 590000
1 -1 14 560000
2 -1 14 560000
3 -1 14 530000
4 -1 14 550000
5 -1 14 510000
0 -1 15 5c0000
1 -1 15 590000
2 -1 15 590000
3 -1 15 560000
4 -1 15 550000
5 -1 15 510000
6 -1 15 4b0000
0 0 0 008fa7
3 0 0 008399
4 0 0 007587
5 0 0 007587
6 0 0 00788b
7 0 0 008fa6
0 1 0 008296
3 1 0 008096
4 1 0 007688
5 1 0 007688
6 1 0 00798c
7 1 0 008ba2
0 2 0 00869d
3 2 0 00849a
4 2 0 00798c
5 2 0 00798c
6 2 0 00798c
7 2 0 008ba2
0 3 0 008ea5
3 3 0 008aa1
4 3 0 007e92
5 3 0 007e92
6 3 0 007e92
7 3 0 008aa1
0 4 0 008ea5
3 4 0 008ea5
4 4 0 008296
5 4 0 008296
6 4 0 008296
7 4 0 008ea5
0 5 0 008ea4
3 5 0 008ea5
4 5 0 008296
5 5 0 008296
6 5 0 008296
7 5 0 008ea5
3 6 0 0092a9
4 6 0 008a9f
5 6 0 008a9f
6 6 0 008a9f
7 6 0 0097af
0 1 1 008296
0 2 1 00869d
3 2 1 00849a
4 2 1 00798c
5 2 1 00798c
6 2 1 00798c
7 2 1 008ba2
0 3 1 008ea5
3 3 1 008aa1
4 3 1 007e92
5 3 1 007e92
6 3 1 007e92
7 3 1 008aa1
0 4 1 008ea5
3 4 1 008ea5
4 4 1 008296
5 4 1 008296
6 4 1 008296
7 4 1 008ea5
0 5 1 008ea4
3 5 1 008ea5
4 5 1 008296
5 5 1 008296
6 5 1 008296
7 5 1 008ea5
3 6 1 0092a9
4 6 1 008a9f
5 6 1 008a9f
6 6 1 008a9f
7 6 1 0097af
0 0 5 5f0000
1 0 5 5f0000
2 0 5 610000
3 0 5 680000
4 0 5 710000
5 0 5 780000
0 1 5 5f0000
1 1 5 5f0000
2 1 5 610000
3 1 5 680000
4 1 5 710000
5 1 5 780000
0 2 5 5c0000
1 2 5 570000
2 2 5 5d0000
3 2 5 640000
4 2 5 6c0000
5 2 5 730000
0 3 5 650000
1 3 5 620000
2 3 5 660000
3 3 5 700000
4 3 5 750000
5 3 5 7c0000
0 4 5 6e0000
1 4 5 6c0000
2 4 5 6f0000
3 4 5 780000
4 4 5 780000
5 4 5 800101
0 5 5 750000
1 5 5 730000
2 5 5 750000
3 5 5 7c0101
4 5 5 7c0101
0 0 6 5a0000
1 0 6 5a0000
2 0 6 590000
3 0 6 620000
4 0 6 6d0000
5 0 6 730000
8 0 6 957655
9 0 6 957655
0 1 6 5f0000
1 1 6 5f0000
2 1 6 5c0000
3 1 6 620000
4 1 6 6d0000
5 1 6 730000
8 1 6 917353
9 1 6 957655
0 2 6 580000
1 2 6 510000
2 2 6 5b0000
3 2 6 610000
4 2 6 690000
5 2 6 6f0000
0 3 6 5e0000
1 3 6 5b0000
2 3 6 630000
3 3 6 6c0000
4 3 6 720000
5 3 6 790000
0 4 6 690000
1 4 6 650000
2 4 6 6b0000
3 4 6 750000
4 4 6 750000
5 4 6 7c0000
0 5 6 6e0000
1 5 6 6a0000
2 5 6 720000
3 5 6 780000
4 5 6 780000
0 0 7 5c0000
1 0 7 570000
2 0 7 560000
3 0 7 590000
4 0 7 660000
5 0 7 6f0000
8 0 7 957655
9 0 7 957655
0 1 7 620000
1 1 7 5c0000
2 1 7 590000
3 1 7 5d0000
4 1 7 6a0000
5 1 7 730000
8 1 7 917353
9 1 7 957655
0 2 7 5a0000
1 2 7 4d0000
2 2 7 510000
3 2 7 560000
4 2 7 5d0000
5 2 7 650000
8 2 7 917353
9 2 7 957655
0 3 7 5f0000
1 3 7 590000
2 3 7 5e0000
3 3 7 670000
4 3 7 6d0000
5 3 7 700000
0 4 7 690000
1 4 7 620000
2 4 7 660000
3 4 7 700000
4 4 7 700000
5 4 7 730000
0 5 7 6f0000
1 5 7 680000
2 5 7 6c0000
3 5 7 730000
4 5 7 730000
0 0 8 5e0000
1 0 8 580000
2 0 8 4f0000
3 0 8 570000
4 0 8 670000
5 0 8 700000
0 1 8 650000
1 1 8 5e0000
2 1 8 520000
3 1 8 5a0000
4 1 8 6a0000
5 1 8 730000
8 1 8 917353
9 1 8 957655
0 2 8 640000
1 2 8 570000
2 2 8 510000
3 2 8 580000
4 2 8 5e0000
5 2 8 670000
8 2 8 917353
9 2 8 957655
0 3 8 6b0000
1 3 8 690000
2 3 8 610000
3 3 8 660000
4 3 8 660000
5 3 8 690000
0 4 8 6b0000
1 4 8 690000
2 4 8 640000
3 4 8 690000
4 4 8 690000
5 4 8 6c0000
0 5 8 710000
1 5 8 6f0000
2 5 8 6a0000
3 5 8 6c0000
0 0 9 620000
1 0 9 5d0000
2 0 9 530000
3 0 9 5b0000
4 0 9 690000
5 0 9 6f0000
0 1 9 650000
1 1 9 600000
2 1 9 560000
3 1 9 5f0000
4 1 9 700000
5 1 9 760000
8 1 9 957655
9 1 9 957655
0 2 9 6a0000
1 2 9 5e0000
2 2 9 580000
3 2 9 5b0000
4 2 9 610000
5 2 9 6d0000
8 2 9 957655
9 2 9 957655
0 3 9 720000
1 3 9 700000
2 3 9 6a0000
3 3 9 670000
4 3 9 670000
5 3 9 6c0000
0 4 9 720000
1 4 9 700000
2 4 9 6a0000
3 4 9 670000
4 4 9 670000
0 0 10 6a0000
1 0 10 640000
2 0 10 5c0000
3 0 10 620000
4 0 10 6d0000
5 0 10 6f0000
0 1 10 700000
1 1 10 6a0000
2 1 10 5f0000
3 1 10 650000
4 1 10 700000
5 1 10 730000
8 1 10 896d4f
9 1 10 896d4f
0 2 10 6a0000
1 2 10 5e0000
2 2 10 580000
3 2 10 5b0000
4 2 10 610000
5 2 10 690000
8 2 10 896d4f
9 2 10 896d4f
0 3 10 750000
1 3 10 6d0000
2 3 10 680000
3 3 10 640000
4 3 10 670000
5 3 10 690000
0 4 10 750000
1 4 10 6d0000
2 4 10 680000
3 4 10 640000
4 4 10 670000
0 0 11 500000
1 0 11 4a0000
2 0 11 4a0000
3 0 11 4d0000
4 0 11 530000
5 0 11 530000
0 1 11 550000
1 1 11 4f0000
2 1 11 4d0000
3 1 11 4f0000
4 1 11 560000
5 1 11 560000
8 1 11 765d43
9 1 11 765d43
0 2 11 530000
1 2 11 4b0000
2 2 11 450000
3 2 11 470000
4 2 11 490000
5 2 11 4b0000
8 2 11 765d43
9 2 11 765d43
0 3 11 580000
1 3 11 510000
2 3 11 4a0000
3 3 11 4a0000
4 3 11 4c0000
5 3 11 4d0000
0 4 11 580000
1 4 11 510000
2 4 11 4a0000
3 4 11 4a0000
4 4 11 4c0000
0 0 12 4f0000
1 0 12 4d0000
2 0 12 4d0000
3 0 12 4d0000
4 0 12 530000
5 0 12 530000
0 1 12 520000
1 1 12 4f0000
2 1 12 4d0000
3 1 12 4d0000
4 1 12 530000
5 1 12 530000
8 1 12 69533b
9 1 12 69533b
0 2 12 530000
1 2 12 4d0000
2 2 12 4b0000
3 2 12 490000
4 2 12 4b0000
5 2 12 4d0000
8 2 12 69533b
9 2 12 69533b
0 3 12 5b0000
1 3 12 530000
2 3 12 500000
3 3 12 500000
4 3 12 530000
5 3 12 530000
0 4 12 5b0000
1 4 12 530000
2 4 12 500000
3 4 12 500000
4 4 12 530000
0 0 13 530000
1 0 13 500000
2 0 13 500000
3 0 13 510000
4 0 13 500000
5 0 13 530000
0 1 13 530000
1 1 13 500000
2 1 13 500000
3 1 13 510000
4 1 13 500000
5 1 13 530000
8 1 13 644f38
9 1 13 69533b
0 2 13 530000
1 2 13 4f0000
2 2 13 4f0000
3 2 13 4d0000
4 2 13 4f0000
5 2 13 520000
8 2 13 69533b
9 2 13 69533b
0 3 13 5c0000
1 3 13 590000
2 3 13 590000
3 3 13 590000
4 3 13 590000
5 3 13 5a0000
0 4 13 5c0000
1 4 13 590000
2 4 13 590000
3 4 13 590000
4 4 13 590000
0 0 14 590000
1 0 14 560000
2 0 14 560000
3 0 14 530000
4 0 14 550000
5 0 14 510000
0 1 14 590000
1 1 14 590000
2 1 14 590000
3 1 14 560000
4 1 14 550000
5 1 14 530000
8 1 14 614d36
9 1 14 665139
0 2 14 570000
1 2 14 570000
2 2 14 570000
3 2 14 540000
4 2 14 570000
5 2 14 520000
8 2 14 665139
9 2 14 665139
0 3 14 5d0000
1 3 14 5d0000
2 3 14 5d0000
3 3 14 5d0000
4 3 14 5d0000
5 3 14 570000
0 4 14 5d0000
1 4 14 5d0000
2 4 14 5d0000
3 4 14 5d0000
4 4 14 5d0000
0 0 15 5c0000
1 0 15 590000
2 0 15 590000
3 0 15 560000
4 0 15 550000
5 0 15 510000
6 0 15 470000
7 0 15 410000
8 0 15 430000
9 0 15 470000
10 0 15 490000
0 1 15 5c0000
1 1 15 5c0000
2 1 15 5c0000
3 1 15 590000
4 1 15 550000
5 1 15 530000
6 1 15 490000
7 1 15 430000
8 1 15 430000
9 1 15 470000
10 1 15 490000
0 2 15 590000
1 2 15 590000
2 2 15 590000
3 2 15 560000
4 2 15 560000
5 2 15 540000
6 2 15 4d0000
7 2 15 470000
8 2 15 470000
9 2 15 470000
10 2 15 490000
0 3 15 5c0000
1 3 15 5c0000
2 3 15 5c0000
3 3 15 5c0000
4 3 15 5c0000
5 3 15 5a0000
6 3 15 4f0000
7 3 15 490000
8 3 15 490000
9 3 15 490000
10 3 15 490000
0 4 15 5c0000
1 4 15 5c0000
2 4 15 5c0000
3 4 15 5c0000
4 4 15 5c0000
5 4 15 5a0000
6 4 15 530000
-3 -1 16 510000
-2 -1 16 5d0000
-1 -1 16 600000
-3 -1 17 530000
-2 -1 17 590000
-1 -1 17 5c0000
-3 -1 18 560000
-2 -1 18 590000
-1 -1 18 590000
-1 -1 20 866a4c
-1 -1 21 8a6d4f
-2 -2 22 5f3a00
-1 -2 22 5f3a00
-2 -1 22 5f3a00
-1 -1 22 917353
-2 -2 23 5c3800
-1 -2 23 5c3800
-2 -1 23 593600
-1 -1 23 896d4f
-2 -2 24 583500
-1 -2 24 583500
-2 -1 24 513100
-1 -1 24 7c6247
-2 -2 25 553400
-1 -2 25 553400
-2 -1 25 4f2f00
-1 -1 25 4f2f00
-1 -2 26 553400
-2 -1 26 4f2f00
-1 -1 26 4f2f00
0 -1 16 560000
1 -1 16 530000
2 -1 16 530000
3 -1 16 510000
4 -1 16 520000
5 -1 16 4f0000
6 -1 16 480000
0 -1 17 520000
1 -1 17 4f0000
2 -1 17 4f0000
3 -1 17 4f0000
4 -1 17 4f0000
5 -1 17 510000
6 -1 17 520000
0 -1 18 530000
1 -1 18 500000
2 -1 18 500000
3 -1 18 510000
4 -1 18 530000
5 -1 18 530000
6 -1 18 560000
0 -1 20 82674a
1 -1 20 7c6247
2 -1 20 7c6246
3 -1 20 82674a
4 -1 20 866a4c
0 -1 21 866a4d
1 -1 21 806549
2 -1 21 806549
3 -1 21 866a4d
4 -1 21 8a6d4f
0 -2 22 5c3800
1 -2 22 5c3800
2 -2 22 5c3800
3 -2 22 5c3800
4 -2 22 5f3a00
5 -2 22 5f3a00
0 -1 22 8d7051
1 -1 22 8d7051
2 -1 22 8d7051
3 -1 22 8d7051
4 -1 22 917353
5 -1 22 5f3a00
0 -2 23 593600
1 -2 23 563400
2 -2 23 563400
3 -2 23 593600
4 -2 23 593600
5 -2 23 5c3800
0 -1 23 856a4d
1 -1 23 81674b
2 -1 23 81674b
3 -1 23 856a4d
4 -1 23 856a4d
5 -1 23 5c3800
0 -2 24 553300
1 -2 24 533200
2 -2 24 533100
3 -2 24 553300
4 -2 24 553300
5 -2 24 583500
0 -1 24 735b41
1 -1 24 705940
2 -1 24 705840
3 -1 24 735b41
4 -1 24 785f45
5 -1 24 583500
0 -2 25 533200
1 -2 25 533200
2 -2 25 533100
3 -2 25 553300
4 -2 25 553300
5 -2 25 583500
0 -1 25 492b00
1 -1 25 492c00
2 -1 25 492b00
3 -1 25 492c00
4 -1 25 4d2e00
5 -1 25 553400
0 -2 26 533200
1 -2 26 533200
2 -2 26 533100
3 -2 26 553300
4 -2 26 553300
0 -1 26 492b00
1 -1 26 492c00
2 -1 26 492b00
3 -1 26 492c00
4 -1 26 4d2e00
5 -1 26 553400
-7 0 16 440000
-6 0 16 420000
-5 0 16 420000
-4 0 16 480000
-3 0 16 4e0000
-2 0 16 5a0000
-1 0 16 5d0000
-7 1 16 410000
-6 1 16 400000
-5 1 16 420000
-4 1 16 480000
-3 1 16 4e0000
-2 1 16 5a0000
-1 1 16 5d0000
-7 2 16 410000
-6 2 16 410000
-5 2 16 440000
-4 2 16 4a0000
-3 2 16 4e0000
-2 2 16 5a0000
-1 2 16 5d0000
-7 3 16 470000
-6 3 16 470000
-5 3 16 490000
-4 3 16 4d0000
-3 3 16 520000
-2 3 16 5a0000
-1 3 16 5d0000
-3 4 16 570000
-2 4 16 600000
-1 4 16 600000
-7 0 17 490000
-6 0 17 470000
-5 0 17 470000
-4 0 17 4d0000
-3 0 17 510000
-2 0 17 560000
-1 0 17 590000
-7 1 17 490000
-6 1 17 470000
-5 1 17 470000
-4 1 17 4d0000
-3 1 17 510000
-2 1 17 530000
-1 1 17 550000
-7 2 17 490000
-6 2 17 490000
-5 2 17 490000
-4 2 17 4f0000
-3 2 17 510000
-2 2 17 530000
-1 2 17 550000
-7 3 17 4f0000
-6 3 17 4f0000
-5 3 17 4f0000
-4 3 17 530000
-3 3 17 540000
-2 3 17 560000
-1 3 17 590000
-3 4 17 5a0000
-2 4 17 5c0000
-1 4 17 5c0000
-3 0 18 530000
-2 0 18 560000
-1 0 18 560000
-3 1 18 530000
-2 1 18 530000
-1 1 18 520000
-3 2 18 530000
-2 2 18 530000
-1 2 18 520000
-3 3 18 570000
-2 3 18 560000
-1 3 18 560000
-3 4 18 5d0000
-2 4 18 5c0000
-1 4 18 590000
-1 0 20 82674a
-1 1 20 7c6246
-1 2 20 735b41
-1 3 20 785f44
-1 0 21 866a4d
-1 1 21 806549
-1 2 21 765d43
-1 3 21 7c6247
-1 4 21 806549
-2 0 22 5c3800
-1 0 22 8d7051
-2 1 22 5c3800
-1 1 22 8d7051
-2 2 22 593600
-1 2 22 83684b
-1 3 22 83684b
-1 4 22 866a4d
-2 0 23 593600
-1 0 23 896d4f
-2 1 23 593600
-1 1 23 896d4f
-2 2 23 563400
-1 2 23 7f6549
-1 3 23 83684b
-1 4 23 83684b
-2 0 24 513100
-1 0 24 765d43
-2 1 24 513100
-1 1 24 765d43
-2 2 24 533100
-1 2 24 735b41
-2 3 24 553300
-1 3 24 765d43
-1 4 24 7c6247
-2 0 25 4f2f00
-1 0 25 492c00
-2 1 25 513100
-1 1 25 4c2d00
-2 2 25 533100
-1 2 25 4e2d00
-2 3 25 553300
-1 3 25 523100
-2 4 25 593600
-1 4 25 553300
-2 5 25 5c3800
-1 5 25 5c3800
-2 0 26 4f2f00
-1 0 26 492c00
-2 1 26 513100
-1 1 26 4c2d00
-2 2 26 553300
-1 2 26 502f00
-1 3 26 543300
-1 4 26 583500
0 0 16 500000
1 0 16 4e0000
2 0 16 4e0000
3 0 16 4b0000
4 0 16 4f0000
5 0 16 4d0000
6 0 16 480000
7 0 16 490000
8 0 16 4a0000
9 0 16 4e0000
10 0 16 530000
0 1 16 500000
1 1 16 500000
2 1 16 500000
3 1 16 4e0000
4 1 16 4f0000
5 1 16 4f0000
6 1 16 4a0000
7 1 16 4a0000
8 1 16 4a0000
9 1 16 4e0000
10 1 16 530000
0 2 16 4e0000
1 2 16 4e0000
2 2 16 4e0000
3 2 16 4c0000
4 2 16 510000
5 2 16 500000
6 2 16 4e0000
7 2 16 4e0000
8 2 16 4e0000
9 2 16 4e0000
10 2 16 530000
0 3 16 500000
1 3 16 4e0000
2 3 16 4e0000
3 3 16 4e0000
4 3 16 560000
5 3 16 540000
6 3 16 500000
7 3 16 530000
8 3 16 530000
9 3 16 530000
10 3 16 530000
0 4 16 560000
1 4 16 530000
2 4 16 530000
3 4 16 530000
4 4 16 590000
5 4 16 570000
6 4 16 570000
0 0 17 4d0000
1 0 17 4a0000
2 0 17 4a0000
3 0 17 4b0000
4 0 17 4c0000
5 0 17 4e0000
6 0 17 520000
7 0 17 520000
8 0 17 520000
9 0 17 560000
10 0 17 5c0000
0 1 17 460000
1 1 17 430000
2 1 17 430000
3 1 17 490000
4 1 17 490000
5 1 17 4e0000
6 1 17 520000
7 1 17 520000
8 1 17 520000
9 1 17 560000
10 1 17 5c0000
0 2 17 440000
1 2 17 410000
2 2 17 410000
3 2 17 470000
4 2 17 4b0000
5 2 17 4f0000
6 2 17 560000
7 2 17 560000
8 2 17 560000
9 2 17 560000
10 2 17 5c0000
0 3 17 490000
1 3 17 470000
2 3 17 470000
3 3 17 4a0000
4 3 17 520000
5 3 17 570000
6 3 17 590000
7 3 17 5c0000
8 3 17 5c0000
9 3 17 5c0000
10 3 17 5c0000
0 4 17 4f0000
1 4 17 4c0000
2 4 17 4c0000
3 4 17 500000
4 4 17 550000
5 4 17 5a0000
6 4 17 600000
0 0 18 4f0000
1 0 18 4c0000
2 0 18 4b0000
3 0 18 4d0000
4 0 18 510000
5 0 18 510000
6 0 18 560000
0 1 18 480000
1 1 18 440000
2 1 18 440000
3 1 18 4a0000
4 1 18 4e0000
5 1 18 510000
6 1 18 560000
0 2 18 410000
1 2 18 3d0000
2 2 18 3f0000
3 2 18 440000
4 2 18 4b0000
5 2 18 4f0000
6 2 18 560000
0 3 18 470000
1 3 18 420000
2 3 18 450000
3 3 18 490000
4 3 18 520000
5 3 18 570000
6 3 18 590000
0 4 18 4c0000
1 4 18 480000
2 4 18 490000
3 4 18 4d0000
4 4 18 550000
5 4 18 5a0000
6 4 18 600000
0 0 19 7c6247
1 0 19 755c43
2 0 19 755c42
3 0 19 7b6146
0 1 19 6f5840
1 1 19 6a543c
2 1 19 6a543c
3 1 19 765c43
0 2 19 644f39
1 2 19 5c4a33
2 2 19 5f4c35
3 2 19 6a533b
0 3 19 69533c
1 3 19 665139
2 3 19 69533b
3 3 19 6f573f
0 0 20 7c6247
1 0 20 755c43
2 0 20 755c42
3 0 20 7b6146
4 0 20 82674a
0 1 20 6f5840
1 1 20 6a543c
2 1 20 6a543c
3 1 20 765c43
4 1 20 7c6247
0 2 20 644f39
1 2 20 5c4a34
2 2 20 5f4c35
3 2 20 6a523b
4 2 20 795f45
0 3 20 69523c
1 3 20 665039
2 3 20 69523b
3 3 20 6f573f
4 3 20 7e6449
0 4 20 705840
1 4 20 6c553d
2 4 20 70583f
3 4 20 755c42
0 0 21 7f6549
1 0 21 795f45
2 0 21 795f45
3 0 21 7e6449
4 0 21 866a4d
0 1 21 735b41
1 1 21 6d563e
2 1 21 6d563e
3 1 21 795f45
4 1 21 806549
0 2 21 6a543c
1 2 21 654f39
2 2 21 654f39
3 2 21 705840
4 2 21 7c6247
0 3 21 6c553e
1 3 21 6c553e
2 3 21 6c553e
3 3 21 755c43
4 3 21 82674b
0 4 21 735b41
1 4 21 000000
2 4 21 000000
3 4 21 7c6247
4 4 21 866a4d
0 0 22 856a4d
1 0 22 856a4d
2 0 22 856a4d
3 0 22 856a4d
4 0 22 8d7051
5 0 22 5c3800
0 1 22 856a4d
1 1 22 856a4d
2 1 22 856a4d
3 1 22 856a4d
4 1 22 8d7051
5 1 22 5c3800
0 2 22 7b6247
1 2 22 7b6247
2 2 22 7b6247
3 2 22 7b6247
4 2 22 896d4f
5 2 22 5c3800
0 3 22 775f45
1 3 22 775f45
2 3 22 775f45
3 3 22 7b6247
4 3 22 896d4f
5 3 22 5c3800
0 4 22 7f6549
1 4 22 7f6549
2 4 22 7f6549
3 4 22 83684b
4 4 22 8d7051
0 0 23 856a4d
1 0 23 81674b
2 0 23 81674b
3 0 23 856a4d
4 0 23 856a4d
5 0 23 5c3800
0 1 23 856a4d
1 1 23 81674b
2 1 23 81674b
3 1 23 856a4d
4 1 23 856a4d
5 1 23 5c3800
0 2 23 7b6247
1 2 23 745c43
2 2 23 745c43
3 2 23 775f45
4 2 23 7d6449
5 2 23 593600
0 3 23 7b6247
1 3 23 745c43
2 3 23 745c43
3 3 23 775f45
4 3 23 7d6449
5 3 23 593600
0 4 23 000000
1 4 23 775f45
2 4 23 775f45
3 4 23 000000
4 4 23 81674b
0 0 24 6d563e
1 0 24 6a543c
2 0 24 6a533c
3 0 24 6d563e
4 0 24 785f45
5 0 24 583500
0 1 24 6d563e
1 1 24 6a543c
2 1 24 6a533c
3 1 24 6d563e
4 1 24 785f45
5 1 24 583500
0 2 24 6a543c
1 2 24 654f39
2 2 24 5b4733
3 2 24 5d4934
4 2 24 6c553e
5 2 24 523100
0 3 24 6d563e
1 3 24 68513b
2 3 24 624e37
3 3 24 624e37
4 3 24 735a41
5 3 24 553300
0 4 24 785f45
1 4 24 755c43
2 4 24 705840
3 4 24 705840
4 4 24 7c6247
5 4 24 583500
0 0 25 432800
1 0 25 412600
2 0 25 412700
3 0 25 442800
4 0 25 4d2e00
5 0 25 553400
0 1 25 432800
1 1 25 3f2500
2 1 25 402600
3 1 25 442800
4 1 25 4d2e00
5 1 25 553400
0 2 25 452900
1 2 25 3e2400
2 2 25 382300
3 2 25 3e2500
4 2 25 472900
5 2 25 523100
0 3 25 492c00
1 3 25 452900
2 3 25 412700
3 3 25 412700
4 3 25 482a00
5 3 25 533200
